CiteScore metrics calculated using data from 30 April, 2018. SNIP and SJR calculated using data from 30 April, 2018																				
Scopus SourceID	Title	CiteScore	Percentile	Citation Count	Scholarly Output	Percent Cited	SNIP	SJR	RANK	Rank Out Of	Publisher	Type	OpenAccess	Scopus ASJC Code (Sub-subject Area)	Scopus Sub-Subject Area	Quartile	Top 10% (CiteScore Percentile)	Scopus SourceID	Print-ISSN	E-ISSN
17500155011	International Journal of Intelligent Enterprise	0.32	26	10	31	26	0.185	0.138	251	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/17500155011	17453232	
17500155131	Journal of Business Valuation and Economic Loss Analysis	0.32	26	7	22	23	0.622	0.160	251	340	Walter de Gruyter	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/17500155131	19329156	
17500155131	Journal of Business Valuation and Economic Loss Analysis	0.32	18	7	22	23	0.622	0.160	454	564	Walter de Gruyter	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17500155131	19329156	
17500155131	Journal of Business Valuation and Economic Loss Analysis	0.32	17	7	22	23	0.622	0.160	185	226	Walter de Gruyter	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/17500155131	19329156	
17700156756	Journal of Asset Management	0.32	26	33	102	25	0.363	0.199	251	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/17700156756	14708272	1479179X
19200156956	Asian Economic Papers	0.32	18	52	160	18	1.141	0.500	454	564	MIT Press	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19200156956	15353516	15360083
19200156956	Asian Economic Papers	0.32	17	52	160	18	1.141	0.500	185	226	MIT Press	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19200156956	15353516	15360083
19700169972	Ensayos Sobre Politica Economica	0.32	18	18	57	25	0.341	0.156	454	564	Elsevier	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700169972	01204483	
3900148208	Global Business and Economics Review	0.31	25	31	99	25	0.273	0.154	254	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/3900148208	10974954	17451329
3900148208	Global Business and Economics Review	0.31	18	31	99	25	0.273	0.154	462	564	Inderscience	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/3900148208	10974954	17451329
4700152505	Journal of Education Finance	0.31	16	31	99	18	0.489	0.262	188	226	Institute for Educational Finance	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/4700152505	00989495	
21100244215	Revue d'Economie Industrielle	0.31	18	20	65	20	0.220	0.150	462	564	Superior De Boeck	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100244215	01543229	17730198
21100229114	Electronic International Journal of Time Use Research	0.31	18	8	26	27	0.134	0.156	71	86	University of Lueneburg, Department of Economics and Social Sciences, Research Institute on Professions	Journal	YES	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/21100229114	18609937	
21100417364	Contemporary Issues in Entrepreneurship Research	0.31	25	16	52	23	0.357	0.147	254	340	Emerald	Book Series	NO	1403	Business and International Management	Quartile 3		https://www.scopus.com/sourceid/21100417364	20407254	
21100787833	CIRIEC-Espana Revista de Economia Publica, Social y Cooperativa	0.31	18	10	32	25	0.332	0.160	462	564	CIRIEC-ESPANA	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100787833		19896816
21100851416	Pacific Accounting Review	0.31	16	9	29	28	-	-	188	226	Emerald	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100851416	01140582	20415494
81032	Japanese Economic Review	0.30	16	24	80	22	0.562	0.189	465	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/81032	13524739	14685876
17700156759	Journal of Banking Regulation	0.30	16	19	64	25	0.763	0.220	465	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17700156759	17456452	17502071
17700156759	Journal of Banking Regulation	0.30	15	19	64	25	0.763	0.220	190	226	Springer Nature	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/17700156759	17456452	17502071
19300157038	Journal of Australian Political Economy	0.30	16	19	63	25	0.239	0.140	465	564	Journal of Australian Political Economy	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19300157038	01565826	
19400158801	Asian Academy of Management Journal of Accounting and Finance	0.30	15	15	50	24	0.565	0.155	190	226	Asian Academy of Management and Universiti Sains Malasia	Journal	YES	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19400158801	18234992	19858299
19700170105	Problems and Perspectives in Management	0.30	24	110	371	22	0.433	0.143	256	340	Business Perspectives	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700170105	17277051	18105467
19700182325	Investment Management and Financial Innovations	0.30	24	75	252	22	0.536	0.166	256	340	Business Perspectives	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700182325	18104967	18129358
19700182325	Investment Management and Financial Innovations	0.30	16	75	252	22	0.536	0.166	465	564	Business Perspectives	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700182325	18104967	18129358
19700182325	Investment Management and Financial Innovations	0.30	15	75	252	22	0.536	0.166	190	226	Business Perspectives	Journal	YES	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19700182325	18104967	18129358
21100198553	International Journal of Banking, Accounting and Finance	0.30	16	8	27	26	0.194	0.137	465	564	Inderscience	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100198553	17553830	17553849
21100198553	International Journal of Banking, Accounting and Finance	0.30	15	8	27	26	0.194	0.137	190	226	Inderscience	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100198553	17553830	17553849
19700201312	Macroeconomics and Finance in Emerging Market Economies	0.30	16	16	54	28	0.339	0.174	465	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700201312	17520843	17520851
19700201312	Macroeconomics and Finance in Emerging Market Economies	0.30	15	16	54	28	0.339	0.174	190	226	Taylor & Francis	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/19700201312	17520843	17520851
21100406921	Statistika	0.30	16	16	54	22	0.365	0.201	465	564	Czech Statistical Office	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100406921	0322788x	18048765
21100432037	Journal of Modern Project Management	0.30	24	32	108	20	0.274	0.161	256	340	Mundo Press	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100432037	23173963	
21100429175	Northwestern Journal of International Law and Business	0.30	24	7	23	13	0.053	0.107	256	340	Northwestern University School of Law	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100429175	01963228	
21100784274	Journal of Agribusiness in Developing and Emerging Economies	0.30	16	3	10	20	0.346	0.108	465	564	Emerald	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100784274	20440839	20440847
21100829239	Applied Econometrics	0.30	16	16	53	26	0.088	0.166	465	564	Sinergia Press	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100829239	19937601	24106445
19571	Journal of Media Economics	0.29	15	15	52	19	0.592	0.169	474	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19571	08997764	15327736
20001	Economic Notes	0.29	15	15	52	29	0.277	0.172	474	564	Wiley-Blackwell	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/20001	03915026	14680300
6800153108	Jurnal Pengurusan	0.29	23	37	127	23	0.383	0.158	260	340	Universiti Kebangsaan Malaysia	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/6800153108	01272713	
6800153108	Jurnal Pengurusan	0.29	14	37	127	23	0.383	0.158	66	77	Universiti Kebangsaan Malaysia	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/6800153108	01272713	
17800156738	Organisation Management Journal	0.29	23	30	104	21	0.379	0.194	260	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17800156738	15416518	
21100780473	International Journal of Development Issues	0.29	15	15	52	21	0.116	0.139	474	564	Emerald	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100780473	14468956	17588553
145412	Decisions in Economics and Finance	0.28	13	13	47	23	0.333	0.116	195	226	Springer Nature	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/145412	15938883	
3300147410	Journal of Asian Pacific Communication	0.28	15	15	53	21	0.214	0.155	477	564	John Benjamins Publishing Company	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/3300147410	09576851	15699838
5800175373	Juncture	0.28	16	43	151	17	0.310	0.183	72	86	Wiley-Blackwell	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/5800175373	1744540X	20505876
21100815472	Region: Regional Studies of Russia, Eastern Europe, and Central Asia	0.28	15	7	25	20	0.601	0.170	477	564	Slavica Publishers	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100815472	21664307	21650659
16400154779	Journal for Global Business Advancement	0.27	22	21	78	13	0.169	0.126	262	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/16400154779	1746966X	17469678
19700174978	American Journal of Pharmacy Benefits	0.27	22	37	139	17	0.215	0.200	262	340	Managed Care & Healthcare Communications LLC	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700174978	19454481	
21100275828	Comptabilite Controle Audit	0.27	13	12	45	22	0.294	0.157	196	226	Francophone Association of Accounting	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100275828	12622788	
21100385814	International Journal of Services, Economics and Management	0.27	15	9	33	21	0.295	0.118	479	564	Inderscience	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100385814	17530822	17530830
17100154706	International Journal of Revenue Management	0.26	22	8	31	23	0.159	0.154	264	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17100154706	14747332	17418186
17100154706	International Journal of Revenue Management	0.26	14	8	31	23	0.159	0.154	480	564	Inderscience	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17100154706	14747332	17418186
17100154706	International Journal of Revenue Management	0.26	13	8	31	23	0.159	0.154	197	226	Inderscience	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/17100154706	14747332	17418186
18800156723	Asia-Pacific Social Science Review	0.26	14	17	66	15	0.368	0.169	480	564	De la Salle University	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/18800156723	01198386	
19400157109	China Nonprofit Review	0.26	14	14	54	7	0.197	0.136	480	564	Brill	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19400157109	18765092	18765149
19700171003	China: An International Journal	0.26	22	27	105	20	0.289	0.165	264	340	Singapore University Press	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700171003	02197472	
19700171003	China: An International Journal	0.26	14	27	105	20	0.289	0.165	480	564	Singapore University Press	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700171003	02197472	
19700175174	Academy of Entrepreneurship Journal	0.26	22	19	74	22	0.137	0.136	264	340	Allied Academies	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700175174	10879595	15282686
19700175174	Academy of Entrepreneurship Journal	0.26	14	19	74	22	0.137	0.136	480	564	Allied Academies	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700175174	10879595	15282686
21100198938	Fuzzy Economic Review	0.26	14	5	19	21	0.319	0.121	480	564	SIGEF International Association for Fuzzy-Set Management and Economy	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100198938	11360593	
100237	Tekstilec	0.25	21	29	115	18	0.405	0.154	267	340	Urednistvo Tekstilec	Trade Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/100237	03513386	
22495	Innovations	0.25	13	23	92	20	0.288	0.231	486	564	Taylor & Francis	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/22495	00954519	
4700152760	Latin American Business Review	0.25	21	13	52	19	0.148	0.125	267	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/4700152760	10978526	15286932
4700152760	Latin American Business Review	0.25	13	13	52	19	0.148	0.125	67	77	Taylor & Francis	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4700152760	10978526	15286932
4800152317	Financial Markets and Portfolio Management	0.25	12	12	48	21	0.363	0.189	198	226	Springer Nature	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/4800152317	15554961	1555497X
5800170936	Legal Issues of Economic Integration	0.25	13	15	61	18	0.283	0.175	486	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/5800170936	15666573	
7600153108	Hacienda Publica Espanola	0.25	13	15	61	16	0.266	0.123	486	564	Instituto de Estudios Fiscales	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/7600153108	02101173	
7600153108	Hacienda Publica Espanola	0.25	12	15	61	16	0.266	0.123	198	226	Instituto de Estudios Fiscales	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/7600153108	02101173	
11300153718	International Journal of Economics and Management	0.25	21	29	116	20	0.338	0.167	267	340	Universiti Putra Malaysia	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/11300153718	1823836X	
7700153101	International Organizations Law Review	0.25	13	14	55	18	0.450	0.145	486	564	Brill	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/7700153101	15723739	15723747
16000154770	Tijdschrift voor Sociale en Economische Geschiedenis	0.25	15	20	80	18	0.460	0.101	73	86	International Institute of Social History	Journal	YES	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/16000154770	15721701	
17700156215	Cuadernos de Administracion	0.25	21	10	40	15	0.200	0.118	267	340	Pontificia Universidad Javeriana	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17700156215	01203592	19007205
21100202947	History of Economic Ideas	0.25	13	18	72	18	0.342	0.143	486	564	Fabrizio Serra Editore	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100202947	11228792	
21100810660	Journal of Time Series Econometrics	0.25	13	2	8	25	0.682	0.236	486	564	Walter De Gruyter	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100810660	21946507	19411928
21100828949	Studies in Systems, Decision and Control	0.25	15	185	728	15	-	0.102	73	86	Springer Nature	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/21100828949	21984182	21984190
29449	Revue d'Etudes Comparatives Est-Ouest	0.24	11	18	75	20	0.334	0.113	200	226	Editions NecPlus	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/29449	03380599	
16020	Administration	0.24	13	11	46	20	0.060	0.175	75	86	Walter de Gruyter	Journal	YES	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/16020	00018325	24499471
19400157401	International Journal of Enterprise Network Management	0.24	20	12	49	16	0.235	0.118	271	340	Inderscience	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19400157401	17481252	17481260
19700175083	International Journal of Entrepreneurship	0.24	20	9	37	22	0.139	0.132	271	340	Allied Academies	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700175083	10999264	
19700175083	International Journal of Entrepreneurship	0.24	12	9	37	22	0.139	0.132	492	564	Allied Academies	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700175083	10999264	
35154	Berichte uber Landwirtschaft	0.23	12	17	75	17	0.263	0.194	493	564	Landwirtschaftsverlag GmbH	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/35154	00059080	
10600153342	Society and Economy	0.23	19	21	90	19	0.194	0.164	273	340	Akademiai Kiado	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/10600153342	15889726	1588970X
17700155035	Journal of Emerging Market Finance	0.23	12	8	35	17	0.585	0.116	493	564	SAGE	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17700155035	09726527	
17700155035	Journal of Emerging Market Finance	0.23	10	8	35	17	0.585	0.116	201	226	SAGE	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/17700155035	09726527	
21100464708	Journal of Credit Risk	0.23	12	11	47	19	0.277	0.228	493	564	Incisive Media Ltd.	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100464708	17446619	17559723
21100464708	Journal of Credit Risk	0.23	10	11	47	19	0.277	0.228	201	226	Incisive Media Ltd.	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100464708	17446619	17559723
21100820733	International Organisations Research Journal	0.23	12	12	52	19	0.164	0.192	493	564	National Research University Higher School of Economics	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100820733	19967845	25422081
21100820733	International Organisations Research Journal	0.23	10	12	52	19	0.164	0.192	201	226	National Research University Higher School of Economics	Journal	YES	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100820733	19967845	25422081
16084	Journal of Commercial Biotechnology	0.22	11	21	96	16	0.102	0.139	497	564	thinkBiotech	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/16084	14628732	1478565X
22371	Hitotsubashi Journal of Economics	0.22	11	9	40	20	0.406	0.130	497	564	Sanseido Publishing Company, Ltd.	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/22371	0018280X	
15493	Finance and Development	0.22	9	39	176	14	0.109	0.101	204	226	International Monetary Fund	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/15493	01451707	15645142
17700155712	Revue Francaise de Gestion	0.22	19	52	232	17	0.293	0.177	274	340	Lavoisier	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17700155712	03384551	
17700155712	Revue Francaise de Gestion	0.22	11	52	232	17	0.293	0.177	497	564	Lavoisier	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/17700155712	03384551	
19700175176	Academy of Strategic Management Journal	0.22	19	37	169	16	0.383	0.134	274	340	Allied Academies	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19700175176	15441458	
21100821159	Climate Change Economics	0.22	11	2	9	22	0.235	0.115	497	564	World Scientific	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100821159	20100078	20100086
26181	Trimestre Economico	0.21	10	18	84	19	0.343	0.173	501	564	Fondo de Cultura Economica	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/26181	00413011	
20314	Journal of Institutional and Theoretical Economics	0.21	10	28	132	16	0.378	0.275	501	564	Mohr Siebeck GmbH and Co. KG	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/20314	09324569	
33459	Desarrollo y Sociedad	0.21	10	8	39	15	0.275	0.109	501	564	Universidad de los Andes	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/33459	01203584	
4100151535	Research in Political Economy	0.21	10	8	39	18	0.387	0.144	501	564	Emerald	Book Series	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/4100151535	01617230	
28392	African Economic History	0.21	10	6	28	21	0.377	0.123	501	564	African Studies Center of Boston University	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/28392	01452258	
145265	Middle East Quarterly	0.20	12	14	71	17	0.359	0.104	68	77	Middle East Forum	Journal	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/145265	10739467	
4700152225	Gestao e Producao	0.20	18	39	197	14	0.426	0.156	276	340	Universidade Federal de Sao Carlos	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/4700152225	0104530X	
23554	Problemas del Desarrollo	0.20	10	23	117	15	0.620	0.123	506	564	Instituto de Investigaciones Economicas, UNAM	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/23554	03017036	20078951
19900192318	Gadjah Mada International Journal of Business	0.20	18	9	46	17	0.304	0.127	276	340	Gadjah Mada University	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/19900192318	14111128	
19900192318	Gadjah Mada International Journal of Business	0.20	10	9	46	17	0.304	0.127	506	564	Gadjah Mada University	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19900192318	14111128	
21100448240	International Journal of Management and Business Research	0.20	18	7	35	14	0.299	0.108	276	340	Islamic Azad University	Journal	YES	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100448240	22287027	
21100787098	World Economy and International Relations	0.20	10	49	245	16	0.279	0.224	506	564	Primakov National Research Institute	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100787098	01312227	
21100828753	Journal of Business Cycle Research	0.20	18	2	10	10	0.148	0.128	276	340	Springer Nature	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/21100828753	25097962	25097970
21100828753	Journal of Business Cycle Research	0.20	10	2	10	10	0.148	0.128	506	564	Springer Nature	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100828753	25097962	25097970
21100828753	Journal of Business Cycle Research	0.20	9	2	10	10	0.148	0.128	205	226	Springer Nature	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100828753	25097962	25097970
16000154737	Vierteljahresschrift fur Sozial und Wirtschaftsgeschichte	0.19	12	7	36	17	0.919	0.111	76	86	Franz Steiner Verlag	Journal	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/16000154737	03408728	
17600155224	Economie et Prevision	0.19	17	6	32	16	0.343	0.137	280	340	Ministere de l'Economie, Direction de la Prevision	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17600155224	02494744	17775795
21100782865	Real Estate Management and Valuation	0.19	9	6	32	19	0.363	0.140	206	226	Walter de Gruyter	Journal	YES	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100782865		23005289
21100782865	Real Estate Management and Valuation	0.19	9	6	32	19	0.363	0.140	510	564	Walter de Gruyter	Journal	YES	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100782865		23005289
14394	Etudes Rurales	0.18	9	10	55	15	0.460	0.119	511	564	Editions de I'Ecole des Hautes Etudes en Sciences Sociales	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/14394	00142182	
4100151511	Advances in Management Accounting	0.18	11	8	45	16	0.134	0.102	69	77	Emerald	Book Series	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4100151511	14747871	
58669	Research in Economic Anthropology	0.18	9	7	40	15	0.320	0.132	511	564	Emerald	Book Series	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/58669	01901281	
11700154394	Journal of Wealth Management	0.18	9	23	125	17	0.361	0.196	511	564	Institutional Investor, Inc.	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/11700154394	15347524	
11700154394	Journal of Wealth Management	0.18	8	23	125	17	0.361	0.196	207	226	Institutional Investor, Inc.	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/11700154394	15347524	
21100228047	Economics and Policy of Energy and the Environment	0.18	9	10	55	13	0.111	0.135	511	564	Franco Angeli Edizioni	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100228047	22807659	22807667
21100407655	Banks and Bank Systems	0.18	8	24	132	16	0.361	0.127	207	226	Business Perspectives	Journal	YES	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100407655	18167403	19917074
21100792560	Law and Financial Markets Review	0.18	8	15	84	14	0.301	0.216	207	226	Taylor & Francis	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100792560	17521440	17521459
19700170095	Irish Studies in International Affairs	0.17	8	8	47	13	0.561	0.164	515	564	Royal Irish Academy	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/19700170095	03321460	20090072
21100296637	Studies in Managerial and Financial Accounting	0.17	9	6	35	9	0.053	0.113	70	77	Emerald	Book Series	NO	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/21100296637	14793512	
21100407629	Revista Contabilidade e Financas	0.17	7	11	64	16	0.325	0.145	210	226	Universidade De Sao Paulo	Journal	YES	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100407629		1808057X
21100803316	Valori e Valutazioni	0.17	7	3	18	11	0.099	0.128	210	226	Societa Italiana di Estimo e Valutazione (SIEV)	Journal	NO	2003	Finance	Quartile 4		https://www.scopus.com/sourceid/21100803316	20362404	
21100818507	Monitoring Obshchestvennogo Mneniya: Ekonomichekie i Sotsial'nye Peremeny	0.17	11	14	81	14	0.166	0.151	77	86	Russian Public Opinion Research Center, VCIOM	Journal	YES	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/21100818507		22195467
91803	Contributions to Economics	0.16	8	18	111	5	0.086	0.104	516	564	Physica-Verlag Gmbh und Co.	Book Series	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/91803	14311933	
17118	Textile History	0.16	17	7	45	11	0.333	0.124	281	340	Taylor & Francis	Journal	NO	1403	Business and International Management	Quartile 4		https://www.scopus.com/sourceid/17118	00404969	
4800153107	Advances in Business Marketing and Purchasing	0.16	9	5	32	9	0.181	0.116	78	86	Emerald	Book Series	NO	2001	Economics, Econometrics and Finance (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/4800153107	10690964	
19700174746	Custos e Agronegocio	0.16	8	33	210	14	0.337	0.182	71	77	Universidade Federal Rural de Pernambuco	Journal	YES	1401	Business, Management and Accounting (miscellaneous)	Quartile 4		https://www.scopus.com/sourceid/19700174746	18082882	
82318	Revista de Estudios Regionales	0.16	8	12	73	14	0.267	0.173	516	564	Departamento de Politica Economica, Facultad de Ciencias Economicas y Empresariales	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/82318	02137585	
21100287304	Manchester Journal of International Economic Law	0.16	8	10	64	11	0.459	0.136	516	564	Electronicpublications.org Ltd	Journal	NO	2002	Economics and Econometrics	Quartile 4		https://www.scopus.com/sourceid/21100287304		17423945
